audio_file,a_value,v_value,Gender,split_set
MSP-PODCAST_0917_1040.wav,5.166667,3.5,Unknown,Train
MSP-PODCAST_0917_1045.wav,5.8,4.2,Unknown,Train
MSP-PODCAST_0917_1046.wav,4.4,4.2,Unknown,Train
MSP-PODCAST_0917_1052.wav,5.545455,2.454545,Unknown,Train
MSP-PODCAST_0917_1058.wav,4.6,3.6,Unknown,Train
MSP-PODCAST_0917_1063.wav,4.6,3.4,Unknown,Train
MSP-PODCAST_0917_1067.wav,4.4,4.2,Unknown,Train
MSP-PODCAST_0917_1085.wav,5.8,4.0,Unknown,Train
MSP-PODCAST_0917_1090.wav,5.090909,3.363636,Unknown,Train
MSP-PODCAST_0917_1096.wav,4.0,4.6,Unknown,Train
MSP-PODCAST_0917_1169.wav,6.090909,6.090909,Male,Validation
MSP-PODCAST_0917_1179.wav,4.2,4.8,Male,Train
MSP-PODCAST_0917_1225.wav,4.0,4.8,Male,Validation
MSP-PODCAST_0917_1246.wav,4.4,5.2,Male,Validation
MSP-PODCAST_0917_1288.wav,5.4,3.4,Female,Train
MSP-PODCAST_0917_1305.wav,4.0,3.714286,Female,Train
MSP-PODCAST_0917_1313.wav,4.0,4.6,Male,Train
MSP-PODCAST_0917_1330.wav,5.142857,4.0,Male,Validation
MSP-PODCAST_0917_1357.wav,5.166667,2.916667,Female,Test
MSP-PODCAST_0917_1392.wav,5.2,4.4,Male,Validation
MSP-PODCAST_0917_1404.wav,4.2,4.4,Male,Validation
MSP-PODCAST_0917_1411.wav,5.2,4.6,Male,Train
MSP-PODCAST_0917_1454.wav,6.2,3.0,Female,Train
MSP-PODCAST_0917_1456.wav,5.4,4.2,Female,Train
MSP-PODCAST_0917_1490.wav,4.6,4.2,Female,Train
MSP-PODCAST_0917_1492.wav,5.8,4.0,Female,Train
MSP-PODCAST_0917_1494.wav,5.2,3.0,Female,Test
MSP-PODCAST_0917_1497.wav,4.0,3.6,Male,Validation
MSP-PODCAST_0917_1505.wav,3.8,2.4,Female,Train
MSP-PODCAST_0917_1507.wav,4.4,3.4,Male,Validation
MSP-PODCAST_0917_1516.wav,5.2,3.4,Female,Train
MSP-PODCAST_0917_1528.wav,5.8,4.8,Female,Test
MSP-PODCAST_0917_1532.wav,4.6,3.0,Female,Test
MSP-PODCAST_0917_1534.wav,5.333333,4.5,Male,Validation
MSP-PODCAST_0917_1598.wav,5.0,5.0,Female,Test
MSP-PODCAST_0917_1649.wav,5.8,4.8,Male,Train
MSP-PODCAST_0917_1654.wav,4.9,4.4,Male,Train
MSP-PODCAST_0917_1690.wav,4.8,3.6,Unknown,Train
MSP-PODCAST_0917_1700.wav,5.2,3.6,Unknown,Train
MSP-PODCAST_0917_1701.wav,5.0,4.4,Male,Validation
MSP-PODCAST_0917_1713.wav,3.4,3.0,Unknown,Train
MSP-PODCAST_0917_1720.wav,4.818182,3.090909,Male,Validation
MSP-PODCAST_0917_1723.wav,4.4,4.0,Male,Validation
MSP-PODCAST_0917_1733.wav,5.0,4.6,Male,Train
MSP-PODCAST_0917_1736.wav,5.2,4.4,Male,Validation
MSP-PODCAST_0917_1747.wav,5.0,3.0,Male,Validation
MSP-PODCAST_0917_1762.wav,5.0,4.8,Female,Test
MSP-PODCAST_0917_1767.wav,5.0,4.2,Male,Train
MSP-PODCAST_0917_1769.wav,4.2,4.0,Male,Train
MSP-PODCAST_0917_1775.wav,5.2,4.4,Male,Train
MSP-PODCAST_0917_1780.wav,5.818182,5.363636,Male,Validation
MSP-PODCAST_0917_1794.wav,4.818182,2.636364,Unknown,Train
MSP-PODCAST_0917_1800.wav,5.166667,4.5,Male,Train
MSP-PODCAST_0917_1838.wav,5.6,3.8,Female,Test
MSP-PODCAST_0917_1851.wav,4.4,4.8,Male,Validation
MSP-PODCAST_0917_1858.wav,4.2,4.0,Unknown,Train
MSP-PODCAST_0917_1875.wav,5.4,4.0,Female,Test
MSP-PODCAST_0917_1893.wav,4.4,5.0,Female,Test
MSP-PODCAST_0917_1900.wav,5.545455,5.363636,Male,Train
MSP-PODCAST_0917_1939.wav,4.6,4.0,Female,Test
MSP-PODCAST_0917_1950.wav,5.454545,5.181818,Male,Validation
MSP-PODCAST_0917_1954.wav,4.6,4.6,Male,Validation
MSP-PODCAST_0917_1977.wav,5.6,4.6,Male,Validation
MSP-PODCAST_0917_1980.wav,6.0,4.272727,Female,Test
MSP-PODCAST_0917_1981.wav,3.666667,4.5,Male,Validation
MSP-PODCAST_0917_1986.wav,5.6,3.8,Male,Validation
MSP-PODCAST_0917_1996.wav,5.8,5.1,Unknown,Train
MSP-PODCAST_0917_2090.wav,5.8,5.6,Male,Validation
MSP-PODCAST_0917_2091.wav,4.818182,4.818182,Female,Train
MSP-PODCAST_0917_2108.wav,6.0,5.454545,Male,Validation
MSP-PODCAST_0917_2128.wav,4.6,4.2,Female,Test
MSP-PODCAST_0917_2130.wav,5.818182,5.909091,Male,Validation
MSP-PODCAST_0917_2136.wav,4.2,5.0,Male,Validation
MSP-PODCAST_0917_2138.wav,5.181818,5.454545,Male,Validation
MSP-PODCAST_0917_2154.wav,4.666667,3.333333,Male,Validation
MSP-PODCAST_0917_2163.wav,5.1,5.0,Male,Validation
MSP-PODCAST_0917_2177.wav,4.818182,4.181818,Male,Train
MSP-PODCAST_0917_2198.wav,5.2,4.6,Male,Validation
MSP-PODCAST_0917_2222.wav,4.8,4.8,Male,Train
MSP-PODCAST_0917_2225.wav,4.2,4.2,Male,Validation
MSP-PODCAST_0917_2228.wav,4.4,2.4,Male,Train
MSP-PODCAST_0917_2238.wav,4.2,4.2,Male,Validation
MSP-PODCAST_0917_2260.wav,5.636364,5.545455,Male,Validation
MSP-PODCAST_0917_2268.wav,5.0,3.8,Male,Validation
MSP-PODCAST_0917_2309.wav,5.2,4.4,Female,Test
MSP-PODCAST_0917_2352.wav,5.454545,5.454545,Male,Validation
MSP-PODCAST_0917_2354.wav,5.2,5.8,Male,Validation
MSP-PODCAST_0917_2372.wav,5.2,4.8,Male,Validation
MSP-PODCAST_0917_2402.wav,5.4,3.6,Male,Validation
MSP-PODCAST_0917_2417.wav,5.4,4.8,Male,Validation
MSP-PODCAST_0917_2425.wav,5.0,5.4,Female,Test
MSP-PODCAST_0917_2438.wav,5.0,4.2,Male,Validation
MSP-PODCAST_0917_2466.wav,4.6,5.0,Male,Train
MSP-PODCAST_0917_2483.wav,4.8,3.6,Male,Validation
MSP-PODCAST_0917_2506.wav,4.2,3.6,Male,Train
MSP-PODCAST_0917_2573.wav,5.0,4.916667,Male,Validation
MSP-PODCAST_0917_2593.wav,4.8,4.2,Male,Validation
MSP-PODCAST_0918_0014.wav,4.8,2.4,Male,Test
MSP-PODCAST_0918_0016.wav,5.0,4.0,Male,Test
MSP-PODCAST_0918_0017.wav,5.4,3.2,Female,Test
MSP-PODCAST_0918_0024.wav,5.2,4.4,Male,Test
MSP-PODCAST_0918_0025.wav,3.8,3.4,Female,Test
MSP-PODCAST_0918_0031.wav,3.2,4.0,Female,Test
MSP-PODCAST_0918_0034.wav,5.454545,3.0,Male,Test
MSP-PODCAST_0918_0036.wav,5.4,4.8,Male,Test
MSP-PODCAST_0918_0038.wav,5.4,4.4,Male,Test
MSP-PODCAST_0918_0041.wav,4.833333,3.666667,Female,Test
MSP-PODCAST_0918_0043.wav,5.6,4.0,Female,Test
MSP-PODCAST_0918_0046.wav,4.6,4.4,Male,Test
MSP-PODCAST_0918_0048.wav,6.090909,5.090909,Male,Test
MSP-PODCAST_0918_0050.wav,4.6,5.0,Male,Test
MSP-PODCAST_0918_0056.wav,5.454545,5.181818,Male,Test
MSP-PODCAST_0918_0064.wav,6.2,4.2,Male,Test
MSP-PODCAST_0918_0066.wav,3.666667,3.5,Male,Test
MSP-PODCAST_0918_0069.wav,5.2,5.0,Female,Test
MSP-PODCAST_0918_0083.wav,6.181818,5.545455,Female,Test
MSP-PODCAST_0918_0084.wav,5.090909,4.454545,Male,Test
MSP-PODCAST_0918_0108.wav,5.0,3.6,Male,Test
MSP-PODCAST_0918_0114.wav,5.2,3.8,Male,Test
MSP-PODCAST_0918_0116.wav,5.4,4.0,Male,Test
MSP-PODCAST_0918_0120.wav,4.8,2.4,Male,Test
MSP-PODCAST_0918_0124.wav,4.0,4.4,Male,Test
MSP-PODCAST_0918_0134.wav,5.2,3.8,Male,Test
MSP-PODCAST_0918_0138.wav,5.4,6.0,Male,Test
MSP-PODCAST_0918_0156.wav,5.2,3.2,Female,Test
MSP-PODCAST_0918_0165.wav,5.8,4.0,Male,Train
MSP-PODCAST_0918_0202.wav,4.6,4.8,Male,Train
MSP-PODCAST_0918_0207.wav,4.6,4.4,Female,Test
MSP-PODCAST_0920_0037.wav,6.0,5.909091,Female,Train
MSP-PODCAST_0920_0079.wav,5.818182,5.454545,Female,Train
MSP-PODCAST_0920_0082.wav,5.2,5.2,Male,Train
MSP-PODCAST_0920_0201.wav,3.8,4.8,Male,Train
MSP-PODCAST_0920_0217.wav,5.4,5.2,Female,Train
MSP-PODCAST_0920_0221.wav,5.6,4.8,Female,Train
MSP-PODCAST_0920_0237.wav,4.8,4.4,Male,Train
MSP-PODCAST_0920_0285.wav,4.6,3.8,Male,Train
MSP-PODCAST_0920_0319.wav,5.2,5.3,Male,Train
MSP-PODCAST_0920_0351.wav,5.4,4.4,Male,Train
MSP-PODCAST_0920_0418.wav,5.0,4.2,Male,Train
MSP-PODCAST_0920_0421.wav,5.166667,4.0,Male,Train
MSP-PODCAST_0920_0468.wav,5.545455,2.181818,Male,Train
MSP-PODCAST_0920_0575.wav,4.6,5.0,Male,Train
MSP-PODCAST_0920_0577.wav,4.0,3.2,Male,Train
MSP-PODCAST_0920_0582.wav,5.6,4.2,Male,Train
MSP-PODCAST_0920_0589.wav,6.2,4.0,Male,Train
MSP-PODCAST_0920_0593.wav,5.6,5.0,Male,Train
MSP-PODCAST_0920_0618.wav,5.4,3.8,Male,Train
MSP-PODCAST_0920_0619.wav,4.0,4.8,Male,Train
MSP-PODCAST_0920_0668.wav,4.2,5.2,Male,Train
MSP-PODCAST_0920_0713.wav,4.2,5.6,Female,Train
MSP-PODCAST_0920_0793.wav,4.4,4.2,Male,Train
MSP-PODCAST_0920_0943.wav,5.2,3.8,Female,Train
MSP-PODCAST_0920_1014.wav,5.0,4.9,Male,Train
MSP-PODCAST_0920_1080.wav,4.6,4.4,Male,Train
MSP-PODCAST_0920_1084.wav,4.8,5.8,Female,Train
MSP-PODCAST_0920_1115.wav,4.2,4.6,Male,Train
MSP-PODCAST_0922_0003.wav,4.6,4.6,Unknown,Train
MSP-PODCAST_0924_0010.wav,5.363636,4.818182,Unknown,Train
MSP-PODCAST_0924_0011.wav,4.4,3.6,Unknown,Train
MSP-PODCAST_0924_0019.wav,4.6,4.6,Unknown,Train
MSP-PODCAST_0924_0025.wav,5.6,4.0,Unknown,Train
MSP-PODCAST_0924_0037.wav,5.4,4.4,Unknown,Train
MSP-PODCAST_0926_0012.wav,4.6,5.2,Female,Test
MSP-PODCAST_0926_0086.wav,3.6,5.2,Unknown,Train
MSP-PODCAST_0926_0108.wav,4.4,4.2,Unknown,Train
MSP-PODCAST_0926_0171.wav,4.2,6.2,Female,Test
MSP-PODCAST_0926_0175.wav,5.2,4.2,Female,Test
MSP-PODCAST_0926_0176.wav,3.4,4.6,Unknown,Train
MSP-PODCAST_0926_0192.wav,4.6,5.0,Female,Test
MSP-PODCAST_0927_0050.wav,4.8,4.6,Unknown,Train
MSP-PODCAST_0927_0072.wav,4.4,5.6,Unknown,Train
MSP-PODCAST_0927_0116.wav,5.181818,5.727273,Unknown,Train
MSP-PODCAST_0927_0119.wav,4.818182,5.727273,Unknown,Train
MSP-PODCAST_0927_0179.wav,4.8,5.0,Female,Test
MSP-PODCAST_0927_0189.wav,4.818182,6.0,Female,Test
MSP-PODCAST_0927_0190.wav,3.8,4.6,Unknown,Train
MSP-PODCAST_0928_0028.wav,3.6,4.6,Female,Test
MSP-PODCAST_0928_0078.wav,4.2,5.2,Female,Test
MSP-PODCAST_0928_0087.wav,3.8,3.6,Unknown,Train
MSP-PODCAST_0928_0089.wav,4.8,4.8,Unknown,Train
MSP-PODCAST_0928_0097.wav,5.2,5.6,Unknown,Train
MSP-PODCAST_0928_0106.wav,4.8,4.6,Female,Test
MSP-PODCAST_0928_0150.wav,4.4,4.0,Female,Test
MSP-PODCAST_0928_0167.wav,4.6,4.4,Female,Test
MSP-PODCAST_0929_0048.wav,2.2,3.2,Female,Test
MSP-PODCAST_0929_0050.wav,3.4,2.8,Female,Test
MSP-PODCAST_0929_0114.wav,3.6,3.2,Female,Test
MSP-PODCAST_0929_0164.wav,3.2,3.6,Unknown,Train
MSP-PODCAST_0929_0170.wav,3.4,2.6,Unknown,Train
MSP-PODCAST_0929_0180.wav,3.8,3.4,Unknown,Train
MSP-PODCAST_0929_0222.wav,4.2,3.8,Unknown,Train
MSP-PODCAST_0929_0228.wav,3.0,3.0,Unknown,Train
MSP-PODCAST_0929_0236.wav,4.0,5.0,Unknown,Train
MSP-PODCAST_0929_0240.wav,3.4,3.8,Unknown,Train
MSP-PODCAST_0929_0241.wav,3.0,3.4,Female,Test
MSP-PODCAST_0929_0266.wav,3.2,3.6,Unknown,Train
MSP-PODCAST_0929_0296.wav,2.2,3.6,Unknown,Train
MSP-PODCAST_0930_0029.wav,4.4,4.6,Unknown,Train
MSP-PODCAST_0930_0077.wav,4.2,4.8,Unknown,Train
MSP-PODCAST_0930_0175.wav,4.8,4.6,Female,Test
MSP-PODCAST_0930_0179.wav,5.2,5.4,Female,Test
MSP-PODCAST_0930_0187.wav,4.4,4.8,Female,Test
MSP-PODCAST_0930_0211.wav,4.2,5.4,Female,Test
MSP-PODCAST_0931_0032.wav,4.8,4.0,Unknown,Train
MSP-PODCAST_0931_0153.wav,5.2,5.4,Unknown,Train
MSP-PODCAST_0931_0155.wav,4.6,4.6,Unknown,Train
MSP-PODCAST_0931_0168.wav,4.6,4.8,Unknown,Train
MSP-PODCAST_0931_0170.wav,4.8,4.6,Unknown,Train
MSP-PODCAST_0931_0200.wav,4.0,4.4,Unknown,Train
MSP-PODCAST_0932_0012.wav,4.4,3.6,Unknown,Train
MSP-PODCAST_0933_0064.wav,3.166667,4.5,Unknown,Train
MSP-PODCAST_0933_0065.wav,4.0,5.6,Female,Test
MSP-PODCAST_0933_0081.wav,5.0,5.6,Female,Test
MSP-PODCAST_0933_0088.wav,5.8,5.2,Unknown,Train
MSP-PODCAST_0933_0094.wav,3.8,4.6,Unknown,Train
MSP-PODCAST_0933_0119.wav,4.7,5.5,Unknown,Train
MSP-PODCAST_0933_0121.wav,4.2,4.2,Unknown,Train
MSP-PODCAST_0933_0123.wav,5.7,6.0,Unknown,Train
MSP-PODCAST_0933_0127.wav,4.8,4.8,Unknown,Train
MSP-PODCAST_0933_0137.wav,4.4,6.6,Female,Test
MSP-PODCAST_0933_0181.wav,5.181818,5.181818,Unknown,Train
MSP-PODCAST_0934_0032.wav,3.8,3.2,Female,Test
MSP-PODCAST_0934_0049.wav,4.2,5.0,Female,Test
MSP-PODCAST_0934_0057.wav,3.8,4.6,Female,Test
MSP-PODCAST_0934_0061.wav,5.6,4.8,Female,Test
MSP-PODCAST_0934_0090.wav,4.0,4.8,Unknown,Train
MSP-PODCAST_0934_0159.wav,4.272727,5.0,Female,Test
MSP-PODCAST_0934_0163.wav,4.6,5.0,Female,Test
MSP-PODCAST_0934_0182.wav,3.4,4.0,Female,Test
MSP-PODCAST_0934_0224.wav,3.8,3.6,Unknown,Train
MSP-PODCAST_0934_0226.wav,4.6,4.4,Unknown,Train
MSP-PODCAST_0935_0017.wav,4.2,5.4,Female,Test
MSP-PODCAST_0935_0022.wav,2.2,2.6,Unknown,Train
MSP-PODCAST_0935_0027.wav,3.0,4.4,Female,Test
MSP-PODCAST_0935_0168.wav,3.4,4.2,Female,Test
MSP-PODCAST_0935_0190.wav,3.4,4.6,Female,Test
MSP-PODCAST_0935_0202.wav,3.4,4.6,Female,Test
MSP-PODCAST_0938_0028.wav,5.6,5.2,Male,Train
MSP-PODCAST_0938_0042.wav,5.4,4.2,Male,Train
MSP-PODCAST_0938_0052.wav,5.636364,4.727273,Male,Train
MSP-PODCAST_0938_0054.wav,6.0,4.6,Male,Train
MSP-PODCAST_0938_0056.wav,5.090909,3.181818,Male,Train
MSP-PODCAST_0938_0057.wav,4.8,3.0,Female,Validation
MSP-PODCAST_0938_0074.wav,5.0,2.8,Male,Train
MSP-PODCAST_0938_0080.wav,4.4,5.2,Male,Train
MSP-PODCAST_0938_0097.wav,5.0,4.0,Male,Train
MSP-PODCAST_0938_0110.wav,6.4,3.2,Unknown,Train
MSP-PODCAST_0938_0112.wav,5.0,2.4,Unknown,Train
MSP-PODCAST_0938_0114.wav,4.4,3.4,Male,Train
MSP-PODCAST_0938_0117.wav,5.0,3.4,Female,Validation
MSP-PODCAST_0938_0129.wav,5.2,4.2,Male,Train
MSP-PODCAST_0938_0152.wav,5.2,4.0,Male,Train
MSP-PODCAST_0938_0166.wav,5.636364,2.545455,Male,Train
MSP-PODCAST_0938_0171.wav,5.0,2.4,Female,Validation
MSP-PODCAST_0938_0172.wav,5.0,3.8,Male,Train
MSP-PODCAST_0938_0175.wav,4.2,4.2,Female,Validation
MSP-PODCAST_0938_0190.wav,5.090909,2.090909,Male,Train
MSP-PODCAST_0938_0194.wav,5.0,2.6,Male,Train
MSP-PODCAST_0938_0196.wav,5.4,4.4,Male,Train
MSP-PODCAST_0938_0202.wav,5.6,3.6,Male,Train
MSP-PODCAST_0938_0204.wav,4.8,3.6,Male,Train
MSP-PODCAST_0938_0220.wav,4.6,5.0,Male,Train
MSP-PODCAST_0938_0222.wav,4.2,3.4,Male,Train
MSP-PODCAST_0938_0224.wav,5.4,3.8,Male,Train
MSP-PODCAST_0938_0244.wav,5.363636,5.272727,Male,Train
MSP-PODCAST_0938_0260.wav,4.2,3.6,Male,Train
MSP-PODCAST_0938_0272.wav,5.0,4.0,Male,Train
MSP-PODCAST_0938_0284.wav,5.4,4.6,Male,Train
MSP-PODCAST_0938_0290.wav,5.4,4.4,Male,Train
MSP-PODCAST_0938_0291.wav,5.2,4.8,Female,Validation
MSP-PODCAST_0938_0303.wav,5.6,4.6,Female,Validation
MSP-PODCAST_0938_0304.wav,5.2,4.2,Male,Train
MSP-PODCAST_0938_0315.wav,4.6,3.8,Female,Validation
MSP-PODCAST_0938_0317.wav,3.8,3.8,Female,Validation
MSP-PODCAST_0938_0329.wav,5.4,4.6,Female,Validation
MSP-PODCAST_0938_0332.wav,4.6,3.8,Male,Train
MSP-PODCAST_0938_0342.wav,5.090909,5.0,Male,Train
MSP-PODCAST_0939_0007.wav,4.6,4.6,Female,Train
MSP-PODCAST_0939_0008.wav,4.2,4.4,Female,Validation
MSP-PODCAST_0939_0011.wav,4.8,4.8,Female,Train
MSP-PODCAST_0939_0012.wav,5.181818,5.363636,Female,Validation
MSP-PODCAST_0939_0013.wav,5.2,5.4,Female,Train
MSP-PODCAST_0939_0018.wav,4.8,4.6,Female,Validation
MSP-PODCAST_0939_0056.wav,5.4,4.2,Female,Validation
MSP-PODCAST_0939_0076.wav,5.2,3.6,Female,Validation
MSP-PODCAST_0939_0095.wav,4.0,2.8,Female,Train
MSP-PODCAST_0939_0125.wav,4.2,3.8,Female,Train
MSP-PODCAST_0939_0126.wav,4.0,4.8,Female,Validation
MSP-PODCAST_0939_0139.wav,4.4,4.0,Female,Train
MSP-PODCAST_0939_0149.wav,4.8,3.4,Female,Train
MSP-PODCAST_0939_0151.wav,5.6,3.2,Female,Train
MSP-PODCAST_0939_0171.wav,5.6,3.2,Female,Train
MSP-PODCAST_0939_0172.wav,5.818182,3.272727,Female,Validation
MSP-PODCAST_0939_0177.wav,4.6,4.0,Female,Train
MSP-PODCAST_0939_0185.wav,5.4,3.4,Female,Train
MSP-PODCAST_0939_0191.wav,4.6,4.0,Female,Train
MSP-PODCAST_0939_0196.wav,4.6,3.6,Female,Validation
MSP-PODCAST_0939_0203.wav,4.2,4.2,Female,Train
MSP-PODCAST_0939_0210.wav,2.8,3.8,Female,Validation
MSP-PODCAST_0939_0217.wav,4.4,3.4,Female,Train
MSP-PODCAST_0939_0225.wav,4.8,4.6,Female,Train
MSP-PODCAST_0939_0241.wav,4.2,4.2,Female,Train
MSP-PODCAST_0939_0251.wav,4.4,3.0,Female,Train
MSP-PODCAST_0939_0253.wav,3.8,3.0,Female,Train
MSP-PODCAST_0939_0304.wav,4.818182,4.454545,Female,Validation
MSP-PODCAST_0939_0320.wav,3.8,2.8,Female,Validation
MSP-PODCAST_0939_0335.wav,5.2,4.4,Female,Train
MSP-PODCAST_0939_0336.wav,5.833333,5.5,Female,Validation
MSP-PODCAST_0939_0347.wav,6.6,2.8,Female,Train
MSP-PODCAST_0939_0359.wav,5.8,3.4,Female,Train
MSP-PODCAST_0939_0369.wav,4.727273,3.727273,Female,Train
MSP-PODCAST_0939_0375.wav,4.2,3.8,Female,Train
MSP-PODCAST_0939_0383.wav,4.6,1.6,Female,Train
MSP-PODCAST_0939_0387.wav,5.818182,6.181818,Female,Train
MSP-PODCAST_0939_0398.wav,4.6,5.0,Female,Validation
MSP-PODCAST_0939_0403.wav,4.8,2.4,Female,Train
MSP-PODCAST_0939_0407.wav,5.2,4.0,Female,Train
MSP-PODCAST_0939_0409.wav,5.2,4.2,Female,Train
MSP-PODCAST_0939_0410.wav,5.4,4.4,Female,Validation
MSP-PODCAST_0939_0414.wav,6.272727,5.909091,Female,Validation
MSP-PODCAST_0939_0423.wav,5.0,3.4,Female,Train
MSP-PODCAST_0939_0426.wav,5.5,5.5,Female,Validation
MSP-PODCAST_0939_0450.wav,5.2,4.4,Female,Validation
MSP-PODCAST_0939_0451.wav,4.8,4.6,Female,Train
MSP-PODCAST_0939_0458.wav,4.8,4.0,Female,Validation
MSP-PODCAST_0939_0476.wav,5.4,4.2,Female,Validation
MSP-PODCAST_0939_0489.wav,5.4,3.2,Female,Train
MSP-PODCAST_0939_0500.wav,5.0,3.8,Female,Validation
MSP-PODCAST_0939_0511.wav,4.6,4.0,Female,Train
MSP-PODCAST_0939_0513.wav,5.545455,5.0,Female,Train
MSP-PODCAST_0939_0518.wav,5.636364,5.272727,Female,Validation
MSP-PODCAST_0939_0527.wav,4.8,4.4,Female,Train
MSP-PODCAST_0939_0531.wav,4.0,3.8,Female,Train
MSP-PODCAST_0939_0570.wav,4.2,3.8,Female,Validation
MSP-PODCAST_0939_0577.wav,4.6,3.4,Female,Train
MSP-PODCAST_0939_0595.wav,5.6,3.2,Female,Train
MSP-PODCAST_0939_0596.wav,5.8,2.2,Female,Validation
MSP-PODCAST_0939_0597.wav,4.090909,2.363636,Female,Train
MSP-PODCAST_0939_0605.wav,5.8,4.6,Female,Train
MSP-PODCAST_0939_0615.wav,5.4,3.6,Female,Train
MSP-PODCAST_0939_0620.wav,5.0,3.2,Female,Validation
MSP-PODCAST_0939_0633.wav,5.2,4.6,Female,Train
MSP-PODCAST_0939_0637.wav,5.2,4.4,Female,Train
MSP-PODCAST_0939_0641.wav,4.2,4.0,Female,Train
MSP-PODCAST_0939_0663.wav,4.4,4.0,Female,Train
MSP-PODCAST_0939_0666.wav,5.6,2.8,Female,Validation
MSP-PODCAST_0939_0697.wav,5.0,4.4,Female,Train
MSP-PODCAST_0939_0706.wav,4.2,4.2,Female,Validation
MSP-PODCAST_0939_0728.wav,4.4,4.2,Female,Validation
MSP-PODCAST_0939_0730.wav,3.4,3.4,Female,Validation
MSP-PODCAST_0939_0733.wav,4.0,5.6,Female,Train
MSP-PODCAST_0939_0734.wav,3.8,4.0,Female,Validation
MSP-PODCAST_0939_0736.wav,5.2,4.4,Female,Validation
MSP-PODCAST_0939_0738.wav,5.636364,5.727273,Female,Validation
MSP-PODCAST_0940_0032.wav,6.0,3.2,Unknown,Train
MSP-PODCAST_0940_0043.wav,5.0,3.2,Female,Validation
MSP-PODCAST_0940_0047.wav,4.8,4.0,Female,Validation
MSP-PODCAST_0940_0075.wav,4.8,3.8,Female,Validation
MSP-PODCAST_0941_0019.wav,4.8,4.4,Male,Train
MSP-PODCAST_0941_0028.wav,5.4,3.8,Female,Train
MSP-PODCAST_0941_0031.wav,3.8,3.0,Female,Validation
MSP-PODCAST_0941_0036.wav,5.272727,4.363636,Female,Train
MSP-PODCAST_0941_0038.wav,5.2,3.6,Female,Train
MSP-PODCAST_0941_0058.wav,5.0,2.454545,Female,Validation
MSP-PODCAST_0941_0059.wav,3.4,2.6,Male,Train
MSP-PODCAST_0941_0066.wav,5.2,3.6,Female,Train
MSP-PODCAST_0941_0080.wav,4.833333,3.666667,Male,Train
MSP-PODCAST_0941_0083.wav,4.8,3.6,Female,Train
MSP-PODCAST_0941_0085.wav,4.4,3.8,Female,Train
MSP-PODCAST_0941_0092.wav,4.6,4.6,Female,Train
MSP-PODCAST_0941_0095.wav,5.0,3.6,Male,Train
MSP-PODCAST_0941_0118.wav,5.2,3.6,Female,Validation
MSP-PODCAST_0941_0120.wav,4.6,4.0,Female,Validation
MSP-PODCAST_0941_0138.wav,5.8,4.0,Female,Train
MSP-PODCAST_0941_0150.wav,4.3,3.1,Female,Validation
MSP-PODCAST_0941_0160.wav,4.8,4.0,Female,Train
MSP-PODCAST_0941_0162.wav,4.4,2.0,Female,Train
MSP-PODCAST_0941_0169.wav,5.2,4.0,Male,Train
MSP-PODCAST_0941_0188.wav,4.4,3.8,Female,Validation
MSP-PODCAST_0941_0197.wav,5.333333,3.916667,Female,Validation
MSP-PODCAST_0941_0233.wav,5.0,3.8,Female,Train
MSP-PODCAST_0941_0237.wav,5.0,3.2,Female,Train
MSP-PODCAST_0941_0244.wav,4.4,3.8,Female,Validation
MSP-PODCAST_0941_0247.wav,5.4,4.2,Female,Train
MSP-PODCAST_0941_0249.wav,2.8,3.4,Female,Train
MSP-PODCAST_0941_0266.wav,4.6,4.0,Female,Validation
MSP-PODCAST_0941_0268.wav,5.272727,4.363636,Female,Validation
MSP-PODCAST_0941_0283.wav,4.0,3.4,Male,Train
MSP-PODCAST_0941_0284.wav,5.272727,2.818182,Female,Train
MSP-PODCAST_0941_0286.wav,5.636364,2.454545,Female,Train
MSP-PODCAST_0941_0294.wav,4.909091,3.363636,Female,Validation
MSP-PODCAST_0941_0297.wav,4.4,4.2,Female,Train
MSP-PODCAST_0941_0309.wav,5.2,3.8,Female,Train
MSP-PODCAST_0941_0311.wav,4.2,3.2,Female,Train
MSP-PODCAST_0941_0337.wav,4.2,4.8,Female,Validation
MSP-PODCAST_0941_0346.wav,5.2,3.2,Male,Train
MSP-PODCAST_0941_0352.wav,4.8,4.2,Male,Train
MSP-PODCAST_0941_0377.wav,4.0,5.2,Male,Train
MSP-PODCAST_0941_0378.wav,6.0,5.2,Female,Validation
MSP-PODCAST_0941_0380.wav,3.6,4.0,Female,Validation
MSP-PODCAST_0941_0385.wav,5.2,3.6,Male,Train
MSP-PODCAST_0942_0069.wav,5.0,4.6,Female,Validation
MSP-PODCAST_0942_0091.wav,2.6,4.0,Female,Validation
MSP-PODCAST_0942_0102.wav,4.0,4.0,Female,Validation
MSP-PODCAST_0942_0109.wav,4.8,2.8,Female,Validation
MSP-PODCAST_0943_0101.wav,5.636364,5.818182,Unknown,Train
MSP-PODCAST_0943_0110.wav,4.909091,5.363636,Unknown,Train
MSP-PODCAST_0943_0146.wav,5.2,5.0,Unknown,Train
MSP-PODCAST_0943_0169.wav,4.4,4.4,Unknown,Train
MSP-PODCAST_0944_0012.wav,5.4,3.6,Unknown,Train
MSP-PODCAST_0944_0018.wav,4.2,3.6,Unknown,Train
MSP-PODCAST_0946_0064.wav,5.1,5.2,Unknown,Train
